player_id,player_name,team,team_elo,position_final,age_2026,height_cm,weight_kg,club_wc22,club_prestige_wc22,market_value_M_proxy,injury_status,injury_notes,tournaments_played,recent_matches,recent_starts,recent_minutes,recent_goals,recent_shots,recent_xg,recent_key_passes,recent_interceptions,recent_progressive_carries,recent_passes_completed,xg_p90,goals_p90,key_passes_p90,interceptions_p90,prog_carries_p90,pass_accuracy,dribble_success,last_seen
132755,Alejandro Jesús Bran Flores,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,2,0,186,0,1,0.0165,0,2,5,10,0.008,0.0,0.0,0.9677,2.4194,0.625,,2024-07-03
5581,Joel Nathaniel Campbell Samuels,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,3,0,253,0,0,0.0,0,0,10,49,0.0,0.0,0.0,0.0,3.5573,0.7538,0.3333,2024-07-03
13367,Joseph Martín Mora Cortéz,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,3,0,269,0,0,0.0,1,0,1,33,0.0,0.0,0.3346,0.0,0.3346,0.8462,,2024-07-03
13433,Julio César Cascante Solórzano,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,1,0,91,0,0,0.0,0,1,0,3,0.0,0.0,0.0,0.989,0.0,1.0,,2024-07-03
27163,Juan Pablo Vargas Campos,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,3,0,277,0,0,0.0,0,1,8,77,0.0,0.0,0.0,0.3249,2.5993,0.7857,1.0,2024-07-03
36251,Manfred Ugalde,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,2,0,108,0,0,0.0,0,0,6,3,0.0,0.0,0.0,0.0,5.0,0.6,,2024-06-28
97291,Patrick Gilmar Sequeira Mejías,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,3,0,272,0,0,0.0,0,0,5,34,0.0,0.0,0.0,0.0,1.6544,0.4533,,2024-07-03
108340,Brandon Aguilera Zamora,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,3,0,251,0,0,0.0,0,0,6,53,0.0,0.0,0.0,0.0,2.1514,0.803,0.5,2024-07-03
132296,Anthony Daniel Contreras Enríquez,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,1,0,96,0,0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2024-07-03
132510,Haxzel Quirós Cruz,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,2,0,179,0,0,0.0,0,0,7,38,0.0,0.0,0.0,0.0,3.5196,0.8636,0.3333,2024-06-28
143385,Jeyland Yahir Mitchell Baltodano,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,3,0,274,0,0,0.0,0,3,8,66,0.0,0.0,0.0,0.9854,2.6277,0.7021,1.0,2024-07-03
193965,Gerald Taylor,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,2,0,184,0,0,0.0,0,1,2,8,0.0,0.0,0.0,0.4891,0.9783,0.6667,,2024-07-03
388549,Andy Rojas Maroto,Costa Rica,1695.55,MID,,,,,,30.0,0,Available,1,1,0,88,0,0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1.0,,2024-06-28
7693,Bruno Petković,Croatia,1905.19,MID,,,,,,45.0,0,Available,1,2,0,162,0,4,1.1376,2,0,2,17,0.632,0.0,1.1111,0.0,1.1111,0.8095,0.5,2024-06-19
5463,Luka Modrić,Croatia,1905.19,MID,,,,,,45.0,0,Available,1,3,0,241,1,5,1.3636,3,1,36,192,0.5092,0.3734,1.1203,0.3734,13.444,0.8533,0.75,2024-06-24
5460,Andrej Kramarić,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,3,0,243,1,4,0.9275,6,0,23,71,0.3435,0.3704,2.2222,0.0,8.5185,0.7889,0.75,2024-06-24
8654,Ante Budimir,Croatia,1905.19,MID,35.0,,,Osasuna,5.0,30.0,0,Available,1,3,0,247,0,4,0.5177,2,1,1,7,0.1886,0.0,0.7287,0.3644,0.3644,0.4667,0.5,2024-06-24
5456,Mateo Kovačić,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,3,0,231,0,6,0.3251,4,2,38,157,0.1267,0.0,1.5584,0.7792,14.8052,0.9345,0.5,2024-06-24
39490,Luka Sučić,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,3,0,260,0,3,0.3184,3,0,17,78,0.1102,0.0,1.0385,0.0,5.8846,0.9286,0.5,2024-06-24
49337,Josip Stanišić,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,2,0,187,0,1,0.2229,1,3,18,110,0.1073,0.0,0.4813,1.4439,8.6631,0.8209,1.0,2024-06-24
11603,Mario Pašalić,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,3,0,235,0,3,0.2789,0,0,11,36,0.1068,0.0,0.0,0.0,4.2128,0.8571,0.0,2024-06-24
37148,Josip Šutalo,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,3,0,287,0,1,0.2778,0,12,22,189,0.0871,0.0,0.0,3.7631,6.899,0.9497,1.0,2024-06-24
28914,Lovro Majer,Croatia,1905.19,MID,28.0,,,Rennes,5.0,30.0,0,Available,1,3,0,233,0,2,0.1599,3,1,21,92,0.0618,0.0,1.1588,0.3863,8.1116,0.9109,0.5,2024-06-24
5469,Marcelo Brozović,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,3,0,234,0,3,0.1271999999999999,2,3,18,171,0.0489,0.0,0.7692,1.1538,6.9231,0.9096,,2024-06-24
5474,Ivan Perišić,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,3,0,273,0,4,0.0804,3,2,14,43,0.0265,0.0,0.989,0.6593,4.6154,0.6825,0.6667,2024-06-24
33018,Joško Gvardiol,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,3,0,287,0,2,0.0688,0,4,29,149,0.0216,0.0,0.0,1.2544,9.0941,0.9312,0.8,2024-06-24
63505,Martin Baturina,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,1,0,96,0,1,0.0182,0,0,3,2,0.0171,0.0,0.0,0.0,2.8125,0.6667,1.0,2024-06-19
8773,Marin Pongracic,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,2,0,188,0,0,0.0,0,3,25,113,0.0,0.0,0.0,1.4362,11.9681,0.904,1.0,2024-06-24
12625,Borna Sosa,Croatia,1905.19,MID,28.0,,,Stuttgart,5.0,30.0,0,Available,1,1,0,97,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5,,2024-06-19
16531,Dominik Livaković,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,3,0,287,0,0,0.0,0,0,2,66,0.0,0.0,0.0,0.0,0.6272,0.7416,,2024-06-24
28368,Luka Ivanušec,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,1,0,95,0,0,0.0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.7273,0.0,2024-06-24
28835,Ivica Ivušić,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,1,0,86,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2024-06-19
29163,Josip Juranović,Croatia,1905.19,MID,,,,,,30.0,0,Available,1,2,0,194,0,0,0.0,2,1,5,52,0.0,0.0,0.9278,0.4639,2.3196,0.8254,0.0,2024-06-24
8116,Václav Černý,Czech Republic,1741.23,MID,,,,,,45.0,0,Available,1,1,0,54,0,2,0.5617,1,1,5,26,0.9362,0.0,1.6667,1.6667,8.3333,0.7647,0.5,2024-06-22
7044,Patrik Schick,Czech Republic,1741.23,MID,,,,,,45.0,0,Available,1,3,0,161,1,7,1.1933,2,1,5,26,0.6671,0.559,1.118,0.559,2.795,0.7222,0.5,2024-06-26
28239,Adam Hložek,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,2,0,108,0,4,0.4897,0,0,7,16,0.4081,0.0,0.0,0.0,5.8333,1.0,0.0,2024-06-26
21226,Tomáš Chorý,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,2,0,191,0,1,0.5512,0,0,1,3,0.2597,0.0,0.0,0.0,0.4712,0.3333,1.0,2024-06-26
27826,Ondřej Lingr,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,281,0,5,0.4377,0,0,7,21,0.1402,0.0,0.0,0.0,2.242,0.7778,,2024-06-26
81330,Robin Hranáč,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,281,0,2,0.3371,1,0,17,80,0.108,0.0,0.3203,0.0,5.4448,0.8696,,2024-06-26
134272,David Jurásek,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,2,0,160,0,4,0.1421,3,0,16,46,0.0799,0.0,1.6875,0.0,9.0,0.6133,0.2,2024-06-26
28227,Pavel Šulc,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,1,0,78,0,1,0.0605,0,0,2,12,0.0698,0.0,0.0,0.0,2.3077,0.8,,2024-06-18
28272,Ladislav Krejčí,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,279,0,5,0.1974,2,6,33,116,0.0637,0.0,0.6452,1.9355,10.6452,0.8345,1.0,2024-06-26
4870,Tomáš Souček,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,282,1,2,0.1853,5,2,9,71,0.0591,0.3191,1.5957,0.6383,2.8723,0.8068,,2024-06-26
23454,Petr Ševčík,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,2,0,188,0,1,0.1126,0,0,5,20,0.0539,0.0,0.0,0.0,2.3936,0.7692,,2024-06-22
39143,Matěj Jurásek,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,2,0,187,0,4,0.0988,1,0,11,14,0.0476,0.0,0.4813,0.0,5.2941,0.5185,0.6667,2024-06-26
32985,Mojmír Chytil,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,242,0,2,0.1066,1,0,4,6,0.0396,0.0,0.3719,0.0,1.4876,0.4286,0.5,2024-06-26
28034,Lukáš Provod,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,232,1,3,0.097,2,3,19,72,0.0376,0.3879,0.7759,1.1638,7.3707,0.8182,0.4,2024-06-26
16469,Tomáš Holeš,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,277,0,1,0.0193,1,4,17,90,0.0063,0.0,0.3249,1.2996,5.5235,0.7826,,2024-06-26
7801,Antonín Barák,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,207,0,0,0.0,1,0,3,20,0.0,0.0,0.4348,0.0,1.3043,0.8,0.6667,2024-06-26
16570,Vladimír Coufal,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,279,0,0,0.0,8,8,26,106,0.0,0.0,2.5806,2.5806,8.3871,0.7067,0.0,2024-06-26
28040,Jindřich Staněk,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,3,0,239,0,0,0.0,0,0,13,47,0.0,0.0,0.0,0.0,4.8954,0.6351,,2024-06-26
29484,Jan Kuchta,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,2,0,156,0,0,0.0,0,0,2,9,0.0,0.0,0.0,0.0,1.1538,0.6923,,2024-06-26
35441,David Doudera,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,1,0,92,0,0,0.0,0,1,7,18,0.0,0.0,0.0,0.9783,6.8478,0.6923,0.5,2024-06-18
39338,Lukáš Červ,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,1,0,84,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2024-06-26
40207,Vitezslav Jaros,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,1,0,83,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2024-06-26
46046,Matěj Kovář,Czech Republic,1741.23,MID,,,,,,30.0,0,Available,1,1,0,93,0,0,0.0,0,0,10,8,0.0,0.0,0.0,0.0,9.6774,0.4444,,2024-06-26
7294,Yoane Wissa,DR Congo,1740.46,MID,,,,,,45.0,0,Available,1,7,0,650,3,21,4.2417,5,2,48,100,0.5873,0.4154,0.6923,0.2769,6.6462,0.7194,0.3125,2024-02-10
18244,Grady Diangana,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,2,0,191,1,3,0.8916,2,2,12,21,0.4201,0.4712,0.9424,0.9424,5.6545,0.7241,0.3333,2024-02-10
6862,Cédric Bakambu,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,7,0,554,1,10,2.2253,1,1,9,21,0.3615,0.1625,0.1625,0.1625,1.4621,0.6,0.2857,2024-02-10
18783,Omenuke Mfulu,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,2,0,216,1,1,0.7835,0,2,8,32,0.3265,0.4167,0.0,0.8333,3.3333,0.9412,1.0,2024-02-10
4939,Joris Kayembe Ditu,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,2,0,219,1,1,0.7835,0,0,7,35,0.322,0.411,0.0,0.0,2.8767,0.814,1.0,2024-02-10
4412,Samuel Moutoussamy,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,7,0,713,2,9,2.2763,4,4,48,217,0.2873,0.2525,0.5049,0.5049,6.0589,0.8645,0.5,2024-02-10
3044,Chancel Mbemba Mangulu,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,7,0,727,2,7,2.3082000000000003,3,3,99,293,0.2857,0.2476,0.3714,0.3714,12.2558,0.823,,2024-02-10
35684,Meschak Elia,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,7,0,659,1,7,2.0792,7,3,46,68,0.284,0.1366,0.956,0.4097,6.2822,0.6182,0.5,2024-02-10
13329,Silas Katompa Mvumpa,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,7,0,629,2,5,1.8459,1,2,24,38,0.2641,0.2862,0.1431,0.2862,3.434,0.7451,0.4,2024-02-10
389291,Fiston Kalala Mayele,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,4,0,351,0,5,0.7124999999999999,2,0,5,23,0.1827,0.0,0.5128,0.0,1.2821,0.7931,,2024-02-10
105946,Henoc Inonga Baka,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,5,0,468,1,2,0.8323,2,7,44,173,0.1601,0.1923,0.3846,1.3462,8.4615,0.8693,,2024-02-07
3587,Arthur Masuaku,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,6,0,596,1,7,0.9332,8,4,51,290,0.1409,0.151,1.2081,0.604,7.7013,0.7342,0.5556,2024-02-07
30193,Gedeon Kalulu Kyatengwa,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,6,0,591,1,2,0.8452999999999999,8,6,33,215,0.1287,0.1523,1.2183,0.9137,5.0254,0.7517,0.0,2024-02-07
4753,Aaron Tshibola,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,6,0,551,1,1,0.7835,2,3,9,61,0.128,0.1633,0.3267,0.49,1.4701,0.8714,,2024-02-10
23785,Théo Bongonda Mbul''Ofeko Batombo,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,1,0,93,0,1,0.1311,1,0,6,8,0.1269,0.0,0.9677,0.0,5.8065,0.8889,1.0,2024-02-07
35413,Lionel Mpasi-Nzau,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,6,0,598,1,1,0.7835,0,0,24,118,0.1179,0.1505,0.0,0.0,3.612,0.7375,1.0,2024-02-07
3130,Gaël Kakuta,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,4,0,264,0,8,0.3401,8,0,24,52,0.1159,0.0,2.7273,0.0,8.1818,0.6842,0.5385,2024-02-07
23785,Théo Bongonda Mbul'Ofeko Batombo,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,5,0,389,0,9,0.4728,7,0,39,74,0.1094,0.0,1.6195,0.0,9.0231,0.7475,0.3333,2024-02-10
24826,Simon Bokote Banza,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,5,0,477,0,5,0.552,3,0,3,20,0.1042,0.0,0.566,0.0,0.566,0.6667,0.5,2024-02-10
28415,Charles Pickel,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,6,0,490,0,3,0.1018999999999999,0,0,11,155,0.0187,0.0,0.0,0.0,2.0204,0.8857,,2024-02-07
22823,Dimitry Bertaud,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,1,0,131,0,0,0.0,0,0,2,19,0.0,0.0,0.0,0.0,1.374,0.95,,2024-02-10
24105,Dylan Batubinsika,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,4,0,340,0,0,0.0,0,4,43,158,0.0,0.0,0.0,1.0588,11.3824,0.9294,1.0,2024-02-10
297356,Brian Jephte Bayeye,DR Congo,1740.46,MID,,,,,,30.0,0,Available,1,1,0,92,0,0,0.0,1,2,8,36,0.0,0.0,0.9783,1.9565,7.8261,0.766,,2024-02-10
51672,Rasmus Winther Højlund,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,4,0,286,0,6,1.104,3,0,10,43,0.3474,0.0,0.9441,0.0,3.1469,0.7963,0.25,2024-06-29
3043,Christian Dannemann Eriksen,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,4,0,355,1,12,0.835,17,1,19,166,0.2117,0.2535,4.3099,0.2535,4.8169,0.7511,0.0,2024-06-29
21261,Jonas Older Wind,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,4,0,278,0,5,0.3829,5,0,8,64,0.124,0.0,1.6187,0.0,2.5899,0.8312,0.0,2024-06-29
3959,Andreas Christensen,Denmark,1826.93,MID,30.0,,,Barcelona,9.5,57.0,0,Available,1,4,0,352,0,4,0.3659,0,6,24,221,0.0936,0.0,0.0,1.5341,6.1364,0.9444,,2024-06-29
24547,Alexander Hartmann Bah,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,4,0,339,0,2,0.2412,2,3,14,130,0.064,0.0,0.531,0.7965,3.7168,0.7879,1.0,2024-06-29
3570,Pierre-Emile Højbjerg,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,4,0,362,0,7,0.2289999999999999,3,7,37,265,0.0569,0.0,0.7459,1.7403,9.1989,0.8893,0.4,2024-06-29
8815,Jannik Vestergaard,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,4,0,365,0,4,0.2236,0,1,44,246,0.0551,0.0,0.0,0.2466,10.8493,0.9248,,2024-06-29
8621,Morten Hjulmand,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,3,0,246,1,5,0.1439,4,1,15,192,0.0526,0.3659,1.4634,0.3659,5.4878,0.893,0.6667,2024-06-25
8247,Joachim Andersen,Denmark,1826.93,MID,30.0,,,Crystal Palace,5.0,30.0,0,Available,1,4,0,371,0,3,0.1442999999999999,2,1,43,252,0.035,0.0,0.4852,0.2426,10.4313,0.8571,0.0,2024-06-29
16554,Joakim Mæhle,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,4,0,372,0,1,0.0925,2,4,30,131,0.0224,0.0,0.4839,0.9677,7.2581,0.8137,0.7143,2024-06-29
24443,Mikkel Damsgaard,Denmark,1826.93,MID,26.0,,,Brentford,5.0,30.0,0,Available,1,1,0,91,0,1,0.0175,0,0,2,11,0.0173,0.0,0.0,0.0,1.978,0.6875,,2024-06-20
17042,Andreas Skov Olsen,Denmark,1826.93,MID,26.0,,,Club Brugge,5.0,30.0,0,Available,1,3,0,251,0,1,0.0397,1,0,12,29,0.0142,0.0,0.3586,0.0,4.3028,0.725,0.3333,2024-06-29
60343,Victor Bernth Kristansen,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,4,0,320,0,1,0.0502,2,0,13,72,0.0141,0.0,0.5625,0.0,3.6562,0.7742,1.0,2024-06-29
3815,Kasper Schmeichel,Denmark,1826.93,MID,40.0,,,Nice,5.0,30.0,0,Available,1,4,0,370,0,0,0.0,0,0,8,91,0.0,0.0,0.0,0.0,1.9459,0.8053,,2024-06-29
5527,Thomas Delaney,Denmark,1826.93,MID,35.0,,,Sevilla,5.0,30.0,0,Available,1,3,0,254,0,0,0.0,1,3,3,23,0.0,0.0,0.3543,1.063,1.063,0.6389,,2024-06-29
5536,Yussuf Yurary Poulsen,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,4,0,373,0,0,0.0,1,0,6,12,0.0,0.0,0.2413,0.0,1.4477,0.6,0.0,2024-06-29
6302,Kasper Dolberg,Denmark,1826.93,MID,29.0,,,Sevilla,5.0,30.0,0,Available,1,2,0,183,0,0,0.0,0,0,2,7,0.0,0.0,0.0,0.0,0.9836,0.7,,2024-06-25
7097,Christian Nørgaard,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,3,0,280,0,0,0.0,1,0,3,35,0.0,0.0,0.3214,0.0,0.9643,0.8333,,2024-06-29
8961,Jacob Bruun Larsen,Denmark,1826.93,MID,,,,,,30.0,0,Available,1,1,0,95,0,0,0.0,0,0,1,3,0.0,0.0,0.0,0.0,0.9474,0.5,,2024-06-29
384888,Ray Kendry Páez Andrade,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,307,1,11,1.6598000000000002,2,2,12,72,0.4866,0.2932,0.5863,0.5863,3.5179,0.699,0.8571,2024-07-05
28559,Enner Remberto Valencia Lastra,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,3,0,196,0,4,0.8892,2,0,11,17,0.4083,0.0,0.9184,0.0,5.051,0.68,0.0,2024-07-05
21131,John Yeboah Zamora,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,3,0,221,1,4,0.8905,1,0,13,15,0.3626,0.4072,0.4072,0.0,5.2941,0.75,0.6,2024-07-05
28511,Ángel Israel Mena Delgado,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,2,0,216,0,2,0.8356,0,0,2,12,0.3482,0.0,0.0,0.0,0.8333,0.9231,1.0,2024-07-05
123625,Alan Steve Minda García,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,401,1,2,1.2543,1,0,9,10,0.2815,0.2244,0.2244,0.0,2.02,0.6667,0.5,2024-07-05
123554,Jordy Josué Caicedo Medina,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,410,1,3,0.9842,0,0,0,3,0.216,0.2195,0.0,0.0,0.0,0.4286,,2024-07-05
40211,Jeremy Leonel Sarmiento Morante,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,305,1,6,0.3859,0,2,30,40,0.1139,0.2951,0.0,0.5902,8.8525,0.7692,0.5455,2024-07-05
30111,Felix Eduardo Torres Caicedo,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,366,0,5,0.4623,0,4,25,113,0.1137,0.0,0.0,0.9836,6.1475,0.8071,0.5,2024-07-05
37737,Angelo Smit Preciado Quiñónez,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,375,0,5,0.219,5,6,10,92,0.0526,0.0,1.2,1.44,2.4,0.6571,0.2,2024-07-05
37945,Alan Steven Franco Palma,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,343,0,3,0.1222,1,2,3,89,0.0321,0.0,0.2624,0.5248,0.7872,0.8558,,2024-07-05
348757,Kevin José Rodríguez Cortez,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,351,1,5,0.1207,3,0,12,23,0.0309,0.2564,0.7692,0.0,3.0769,0.6571,0.8,2024-07-05
37726,Moisés Isaac Caicedo Corozo,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,378,0,3,0.0985,7,6,25,143,0.0235,0.0,1.6667,1.4286,5.9524,0.7944,0.4,2024-07-05
38004,Piero Martín Hincapié Reyna,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,375,0,1,0.0074,2,4,24,124,0.0018,0.0,0.48,0.96,5.76,0.7337,0.4,2024-07-05
12583,Carlos Armando Gruezo Arboleda,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,359,0,0,0.0,1,1,5,28,0.0,0.0,0.2507,0.2507,1.2535,0.6667,1.0,2024-07-05
32677,Alexander Domínguez Carabalí,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,415,0,0,0.0,1,0,9,61,0.0,0.0,0.2169,0.0,1.9518,0.5865,,2024-07-05
37560,Janner Hitcler Corozo Alman,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,1,0,94,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-06-26
41593,Willian Joel Pacho Tenorio,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,4,0,368,0,0,0.0,1,4,19,132,0.0,0.0,0.2446,0.9783,4.6467,0.7674,,2024-07-05
64207,José Andrés Hurtado Cheme,Ecuador,1942.9,MID,,,,,,30.0,0,Available,1,1,0,96,0,0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,,2024-07-01
3531,Mohamed Salah,Egypt,1777.03,MID,,,,,,45.0,0,Available,1,1,0,100,1,4,0.9347,4,0,4,32,0.8412,0.9,3.6,0.0,3.6,0.8205,0.0,2024-01-14
66886,Mostafa Mohamed Ahmed Abdallah,Egypt,1777.03,MID,,,,,,45.0,0,Available,1,3,0,311,3,13,2.8787000000000003,3,0,9,46,0.8331,0.8682,0.8682,0.0,2.6045,0.7541,0.7143,2024-01-28
67728,Mahmoud Hamada,Egypt,1777.03,MID,,,,,,45.0,0,Available,1,1,0,132,1,1,0.7835,1,2,1,14,0.5342,0.6818,0.6818,1.3636,0.6818,0.875,,2024-01-28
66879,Mohamed Abougabal,Egypt,1777.03,MID,,,,,,45.0,0,Available,1,1,0,134,0,1,0.7835,0,0,1,21,0.5262,0.0,0.0,0.0,0.6716,0.6774,,2024-01-28
68755,Mostafa Fathi,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,2,0,220,1,2,0.7961,0,0,7,7,0.3257,0.4091,0.0,0.0,2.8636,0.4667,0.3333,2024-01-28
4063,Ahmed Elsayed Ali Elsayed Hegazy,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,3,0,325,1,3,1.141,3,3,35,148,0.316,0.2769,0.8308,0.8308,9.6923,0.8757,1.0,2024-01-28
70783,Omar Kamal Abdel Wahed,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,2,0,226,1,1,0.7835,0,0,2,28,0.312,0.3982,0.0,0.0,0.7965,0.7568,0.6667,2024-01-28
40761,Omar Marmoush,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,3,0,306,1,5,0.9128,1,0,14,25,0.2685,0.2941,0.2941,0.0,4.1176,0.6098,0.5556,2024-01-28
69563,Mohamed Abdelmonem,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,3,0,326,1,5,0.9092,1,4,40,202,0.251,0.2761,0.2761,1.1043,11.0429,0.9224,1.0,2024-01-28
66892,Mohamed Hany Gamal Eldemerdash,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,3,0,290,1,2,0.8030999999999999,9,3,26,138,0.2492,0.3103,2.7931,0.931,8.069,0.7841,1.0,2024-01-28
66878,Ahmed Sayed,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,3,0,245,0,10,0.4465,6,2,47,108,0.164,0.0,2.2041,0.7347,17.2653,0.766,0.75,2024-01-28
5261,Mahmoud Ibrahim Hassan,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,3,0,249,1,5,0.4180999999999999,3,2,16,62,0.1511,0.3614,1.0843,0.7229,5.7831,0.8857,0.125,2024-01-28
67737,Ahmed Mohamed Abo El Fotouh Mohamed,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,2,0,97,0,3,0.0923,1,0,10,51,0.0856,0.0,0.9278,0.0,9.2784,0.7846,1.0,2024-01-28
